,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_20,1_21,1_22,1_23,1_24,1_25,1_26,1_27,1_28,1_29
2_0,0.7804511278195487,-0.5203007518796992,0.5218045112781955,0.16691729323308271,-0.06766917293233082,0.04210526315789473,0.1819548872180451,-0.28872180451127816,0.4781954887218045,-0.12481203007518797,0.05714285714285714,0.1518796992481203,0.09323308270676692,0.11879699248120301,-0.14887218045112782,-0.20150375939849624,0.1969924812030075,-0.1894736842105263,0.2827067669172932,-0.1533834586466165,0.3398496240601503,0.03609022556390977,0.03609022556390977,0.11127819548872178,-0.27368421052631575,-0.05413533834586466,-0.21052631578947367,0.19097744360902258,0.11879699248120301,-0.030075187969924807
2_1,0.6045112781954887,-0.3789473684210526,-0.5052631578947367,0.38796992481203,-0.07969924812030074,0.08721804511278194,0.2150375939849624,-0.32631578947368417,0.015037593984962403,-0.13383458646616542,-0.2526315789473684,-0.07969924812030074,-0.2150375939849624,-0.10676691729323308,-0.19248120300751878,0.26766917293233083,0.0781954887218045,-0.24812030075187969,-0.17142857142857143,0.09323308270676692,0.3037593984962406,0.17744360902255638,0.045112781954887216,0.010526315789473682,-0.007518796992481202,-0.05563909774436089,-0.060150375939849614,0.5458646616541353,-0.07669172932330826,-0.09473684210526315
2_2,0.31729323308270674,-0.08270676691729321,-0.22255639097744356,-0.5112781954887218,-0.006015037593984962,0.21804511278195485,0.32481203007518794,-0.3233082706766917,0.048120300751879695,-0.009022556390977442,-0.23909774436090225,0.015037593984962403,-0.2857142857142857,0.3533834586466165,-0.4060150375939849,-0.14887218045112782,0.11278195488721804,-0.2120300751879699,-0.26917293233082706,0.08571428571428572,0.26917293233082706,-0.3804511278195489,-0.05714285714285714,0.06466165413533834,0.09323308270676692,0.03458646616541353,0.0706766917293233,0.13834586466165413,0.18646616541353384,-0.24661654135338343
2_3,-0.03157894736842105,-0.21954887218045113,0.3654135338345864,0.5112781954887218,-0.10075187969924812,-0.7037593984962407,0.2150375939849624,-0.13233082706766916,-0.009022556390977442,0.018045112781954885,0.14436090225563908,0.17142857142857143,-0.16842105263157892,-0.16992481203007515,0.26917293233082706,0.13383458646616542,-0.22105263157894736,0.003007518796992481,0.0706766917293233,0.07368421052631578,-0.0631578947368421,0.06616541353383458,0.16992481203007515,0.09172932330827067,-0.09924812030075188,-0.22857142857142856,-0.2556390977443609,0.2902255639097744,-0.13082706766917293,-0.18796992481203004
2_4,-0.41052631578947363,0.5759398496240601,0.21804511278195485,-0.4030075187969925,-0.5503759398496241,0.06766917293233082,-0.11278195488721804,-0.05563909774436089,-0.10225563909774435,0.15037593984962402,-0.3969924812030075,-0.02857142857142857,0.33383458646616543,-0.20751879699248119,-0.10827067669172932,-0.02857142857142857,-0.12330827067669171,0.02706766917293233,-0.312781954887218,-0.2150375939849624,-0.24812030075187969,-0.4616541353383458,0.10075187969924812,-0.06466165413533834,0.013533834586466165,-0.23458646616541348,0.2270676691729323,-0.02857142857142857,0.025563909774436087,0.31127819548872177
2_5,-0.11127819548872178,-0.15939849624060148,0.3142857142857143,0.5819548872180451,0.11729323308270674,0.4030075187969925,-0.27669172932330827,-0.23308270676691725,-0.12330827067669171,0.19248120300751878,-0.47067669172932325,0.14586466165413534,0.015037593984962403,-0.19849624060150375,0.2541353383458646,-0.28120300751879695,-0.022556390977443608,0.12932330827067667,-0.3759398496240601,-0.2120300751879699,-0.21353383458646616,-0.10526315789473684,0.21804511278195485,0.11428571428571428,-0.05413533834586466,0.04661654135338346,-0.08270676691729321,-0.2721804511278195,0.08120300751879699,0.21954887218045113
2_6,-0.22105263157894736,-0.12932330827067667,0.19849624060150375,0.09022556390977443,-0.6285714285714286,-0.37293233082706767,-0.24661654135338343,-0.5804511278195488,-0.4421052631578947,0.30526315789473685,-0.13533834586466165,0.08421052631578946,-0.07669172932330826,0.11127819548872178,0.006015037593984962,-0.060150375939849614,0.24060150375939846,0.04210526315789473,-0.49022556390977434,-0.10827067669172932,-0.23157894736842105,0.12932330827067667,-0.12180451127819547,0.30225563909774433,0.04962406015037594,-0.34586466165413526,-0.2270676691729323,0.06466165413533834,-0.05413533834586466,0.02857142857142857
2_7,-0.31729323308270674,0.04360902255639097,-0.13082706766917293,0.009022556390977442,0.06917293233082707,0.23308270676691725,0.30225563909774433,0.26315789473684204,-0.5398496240601504,0.3789473684210526,0.35939849624060144,-0.19849624060150375,-0.156390977443609,0.06917293233082707,0.29624060150375936,-0.11578947368421053,0.12481203007518797,0.019548872180451125,0.045112781954887216,0.18045112781954886,-0.17142857142857143,0.003007518796992481,0.29624060150375936,-0.2541353383458646,0.14285714285714285,-0.23759398496240602,-0.21052631578947367,0.006015037593984962,0.2646616541353383,0.5022556390977443
2_8,0.18646616541353384,-0.3669172932330827,0.3654135338345864,-0.33383458646616543,-0.018045112781954885,-0.06616541353383458,0.12180451127819547,0.13533834586466165,-0.06616541353383458,-0.08571428571428572,0.2571428571428572,0.42556390977443603,0.09022556390977443,0.33684210526315783,0.23157894736842105,-0.1789473684210526,0.4120300751879699,-0.05413533834586466,0.18345864661654135,-0.2541353383458646,0.015037593984962403,0.004511278195488721,-0.18045112781954886,0.17293233082706763,0.05714285714285714,-0.38195488721804516,-0.21954887218045113,-0.3804511278195489,0.22255639097744356,-0.26315789473684204
2_9,0.009022556390977442,-0.5187969924812029,0.22105263157894736,0.006015037593984962,-0.11879699248120301,-0.010526315789473682,-0.3233082706766917,-0.1744360902255639,-0.4541353383458646,-0.17293233082706763,-0.06466165413533834,0.47218045112781953,-0.32481203007518794,0.22556390977443608,0.04210526315789473,-0.4766917293233082,0.24962406015037594,0.25864661654135335,-0.19849624060150375,-0.26165413533834586,-0.14887218045112782,0.030075187969924807,-0.03458646616541353,0.34736842105263155,-0.16240601503759397,-0.20902255639097742,0.07969924812030074,-0.04060150375939849,0.1819548872180451,-0.07669172932330826
