,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_20,4_21,4_22,4_23,4_24,4_25,4_26,4_27,4_28,4_29
5_10,-0.03458646616541353,-0.045112781954887216,-0.1789473684210526,-0.1639097744360902,-0.29624060150375936,-0.3278195488721804,-0.2827067669172932,0.29172932330827067,-0.5578947368421052,0.6270676691729322,0.003007518796992481,-0.16842105263157892,0.2571428571428572,0.02706766917293233,0.09624060150375939,0.016541353383458645,0.20150375939849624,0.051127819548872175,0.11578947368421053,0.021052631578947364,-0.14887218045112782,-0.24962406015037594,0.09323308270676692,0.2992481203007519,0.0781954887218045,0.03609022556390977,0.33233082706766914,0.012030075187969924,0.13383458646616542,-0.13834586466165413
5_11,0.33233082706766914,0.11428571428571428,-0.26165413533834586,0.051127819548872175,0.2706766917293233,0.24060150375939846,0.4541353383458646,-0.193984962406015,0.47218045112781953,-0.6285714285714286,-0.33383458646616543,0.6571428571428571,0.29473684210526313,0.4526315789473684,-0.060150375939849614,0.12180451127819547,0.05563909774436089,-0.02706766917293233,0.10977443609022557,-0.31729323308270674,-0.07969924812030074,-0.025563909774436087,0.21353383458646616,-0.0781954887218045,-0.41804511278195483,0.07218045112781954,-0.11578947368421053,0.0706766917293233,0.30225563909774433,-0.20751879699248119
5_12,0.07218045112781954,0.03909774436090225,0.38496240601503756,0.08721804511278194,-0.1639097744360902,-0.3142857142857143,-0.08721804511278194,-0.09323308270676692,-0.16992481203007515,-0.048120300751879695,0.7383458646616541,-0.13684210526315788,0.21353383458646616,-0.015037593984962403,0.16842105263157892,0.26616541353383455,-0.22857142857142856,-0.07669172932330826,-0.2541353383458646,0.2827067669172932,-0.08120300751879699,-0.3639097744360902,0.007518796992481202,-0.15789473684210525,-0.030075187969924807,-0.1744360902255639,0.30225563909774433,-0.4992481203007519,-0.16240601503759397,0.09624060150375939
5_13,-0.29774436090225564,0.23609022556390977,-0.26917293233082706,-0.5007518796992482,0.13684210526315788,-0.1639097744360902,-0.15939849624060148,0.28872180451127816,-0.16992481203007515,0.5699248120300752,-0.4270676691729323,-0.41654135338345866,-0.09774436090225563,-0.18045112781954886,0.3924812030075188,-0.23609022556390977,-0.05864661654135337,0.08571428571428572,0.15488721804511277,0.09323308270676692,-0.17593984962406017,-0.15037593984962402,0.016541353383458645,0.12932330827067667,0.06917293233082707,0.07969924812030074,0.11278195488721804,0.35037593984962395,0.1518796992481203,-0.0706766917293233
5_14,0.024060150375939848,0.2526315789473684,-0.09924812030075188,-0.7263157894736841,0.16541353383458643,-0.019548872180451125,0.193984962406015,-0.4330827067669173,0.1639097744360902,-0.11879699248120301,-0.11428571428571428,-0.17142857142857143,-0.0015037593984962405,0.06616541353383458,0.5233082706766917,0.17744360902255638,-0.20902255639097742,0.4977443609022556,0.08270676691729321,0.045112781954887216,-0.27368421052631575,-0.6120300751879698,0.2706766917293233,0.024060150375939848,0.19999999999999998,0.28872180451127816,0.03909774436090225,-0.10977443609022557,0.23609022556390977,0.08120300751879699
5_15,-0.23759398496240602,0.04962406015037594,-0.1819548872180451,-0.009022556390977442,-0.10526315789473684,0.06165413533834586,0.3699248120300751,-0.2902255639097744,0.5082706766917292,-0.49624060150375937,-0.08120300751879699,0.1894736842105263,-0.04962406015037594,0.0706766917293233,-0.23458646616541348,-0.05263157894736842,0.3924812030075188,0.393984962406015,-0.13383458646616542,0.09624060150375939,-0.12330827067669171,-0.1533834586466165,0.4421052631578947,-0.3789473684210526,0.16842105263157892,0.10075187969924812,-0.13383458646616542,-0.12481203007518797,-0.20300751879699244,0.41353383458646614
5_16,0.2556390977443609,-0.24511278195488717,-0.13684210526315788,-0.17744360902255638,0.20751879699248119,-0.38195488721804516,-0.007518796992481202,0.22857142857142856,-0.41654135338345866,0.2421052631578947,0.20601503759398496,-0.39097744360902253,0.030075187969924807,-0.2300751879699248,0.14736842105263157,-0.5218045112781955,-0.2300751879699248,-0.05413533834586466,-0.49323308270676686,-0.018045112781954885,-0.0706766917293233,-0.20150375939849624,0.18796992481203004,-0.5022556390977443,-0.1518796992481203,-0.024060150375939848,0.051127819548872175,-0.024060150375939848,-0.2150375939849624,-0.05413533834586466
5_17,-0.006015037593984962,-0.010526315789473682,-0.24511278195488717,-0.1533834586466165,-0.04360902255639097,-0.2526315789473684,0.4977443609022556,0.12481203007518797,0.12481203007518797,-0.14285714285714285,-0.15037593984962402,0.39097744360902253,0.15939849624060148,0.7969924812030074,-0.2526315789473684,0.3699248120300751,-0.20902255639097742,-0.16691729323308271,0.09323308270676692,-0.23759398496240602,-0.393984962406015,-0.006015037593984962,0.10676691729323308,0.35939849624060144,-0.3383458646616541,-0.2120300751879699,-0.13834586466165413,-0.3157894736842105,0.09022556390977443,-0.20902255639097742
5_18,0.26917293233082706,0.312781954887218,0.4120300751879699,0.30075187969924805,-0.1819548872180451,-0.08120300751879699,0.1789473684210526,-0.07969924812030074,0.4616541353383458,-0.18045112781954886,-0.05864661654135337,-0.030075187969924807,0.03458646616541353,0.3533834586466165,0.04962406015037594,0.07969924812030074,-0.38496240601503756,0.39999999999999997,-0.13984962406015036,0.4977443609022556,-0.09172932330827067,0.0631578947368421,-0.03609022556390977,0.4796992481203006,0.10075187969924812,-0.14285714285714285,0.4270676691729323,-0.14436090225563908,-0.29323308270676685,-0.030075187969924807
5_19,0.49022556390977434,-0.0781954887218045,0.3443609022556391,0.003007518796992481,0.019548872180451125,0.1789473684210526,-0.19248120300751878,-0.23909774436090225,-0.12481203007518797,0.13684210526315788,0.24661654135338343,-0.07969924812030074,-0.003007518796992481,0.015037593984962403,0.23308270676691725,-0.16240601503759397,-0.5308270676691729,-0.009022556390977442,-0.17593984962406017,0.10676691729323308,0.2556390977443609,0.34736842105263155,-0.10225563909774435,0.4857142857142857,0.19999999999999998,-0.41503759398496237,0.13082706766917293,-0.13684210526315788,-0.010526315789473682,-0.4781954887218045
5_20,-0.045112781954887216,0.02857142857142857,-0.05563909774436089,-0.025563909774436087,-0.03308270676691729,-0.19248120300751878,0.11729323308270674,0.14436090225563908,-0.14436090225563908,0.28872180451127816,0.18796992481203004,0.13834586466165413,-0.17744360902255638,0.11127819548872178,-0.47067669172932325,0.47067669172932325,0.024060150375939848,0.045112781954887216,0.16691729323308271,-0.12781954887218044,-0.7112781954887217,0.022556390977443608,0.26917293233082706,0.33533834586466166,0.3954887218045112,0.2556390977443609,-0.08721804511278194,-0.3233082706766917,-0.33533834586466166,0.004511278195488721
5_21,0.13984962406015036,0.23759398496240602,0.07669172932330826,0.10225563909774435,0.6481203007518795,-0.013533834586466165,-0.4285714285714286,-0.31127819548872177,-0.38947368421052625,-0.14887218045112782,0.17142857142857143,0.03458646616541353,-0.18796992481203004,-0.28721804511278193,-0.05413533834586466,0.28872180451127816,0.018045112781954885,-0.1533834586466165,0.31127819548872177,-0.2706766917293233,-0.3924812030075188,-0.13383458646616542,-0.33383458646616543,-0.05864661654135337,0.3578947368421052,-0.021052631578947364,-0.4812030075187969,-0.013533834586466165,0.07368421052631578,0.11278195488721804
5_22,0.10225563909774435,-0.09022556390977443,-0.34285714285714286,0.10225563909774435,-0.1609022556390977,0.05563909774436089,0.15037593984962402,-0.0015037593984962405,0.306766917293233,-0.1894736842105263,0.2120300751879699,0.15789473684210525,-0.11578947368421053,-0.051127819548872175,-0.5624060150375939,-0.15488721804511277,0.07368421052631578,0.5849624060150376,-0.306766917293233,-0.037593984962406006,-0.20751879699248119,-0.11879699248120301,0.4781954887218045,0.0,0.5067669172932331,-0.12330827067669171,0.18796992481203004,-0.312781954887218,-0.2421052631578947,0.15939849624060148
5_23,0.06466165413533834,0.04060150375939849,-0.018045112781954885,-0.12932330827067667,-0.012030075187969924,-0.018045112781954885,-0.19248120300751878,0.02706766917293233,0.021052631578947364,0.23909774436090225,-0.2150375939849624,0.16691729323308271,0.08120300751879699,-0.10676691729323308,-0.3157894736842105,-0.30526315789473685,-0.12180451127819547,-0.03308270676691729,-0.4030075187969925,0.2150375939849624,0.09022556390977443,0.431578947368421,0.20902255639097742,0.40451127819548865,0.21353383458646616,-0.17142857142857143,-0.35488721804511275,0.34736842105263155,-0.14436090225563908,-0.25112781954887214
5_24,0.15789473684210525,0.09473684210526315,0.02706766917293233,0.3533834586466165,0.13684210526315788,-0.5969924812030075,0.013533834586466165,0.21654135338345865,-0.20902255639097742,-0.016541353383458645,0.04060150375939849,0.27518796992481204,0.22406015037593985,0.30225563909774433,-0.4030075187969925,-0.012030075187969924,-0.10827067669172932,-0.4090225563909774,-0.4015037593984962,-0.006015037593984962,-0.18345864661654135,0.12030075187969923,-0.051127819548872175,0.0631578947368421,-0.3398496240601503,-0.5187969924812029,-0.07969924812030074,0.09774436090225563,-0.40451127819548865,-0.07218045112781954
5_25,0.06165413533834586,0.12030075187969923,0.4827067669172932,0.13834586466165413,-0.06616541353383458,0.09323308270676692,0.2270676691729323,-0.14736842105263157,-0.19548872180451127,0.05714285714285714,0.20601503759398496,0.1639097744360902,0.28721804511278193,0.11278195488721804,0.18796992481203004,-0.045112781954887216,0.10375939849624059,-0.3578947368421052,0.17293233082706763,0.030075187969924807,0.11879699248120301,0.23308270676691725,0.27518796992481204,-0.24511278195488717,-0.29774436090225564,0.27518796992481204,-0.23759398496240602,-0.0781954887218045,-0.09172932330827067,-0.2902255639097744
5_26,-0.05263157894736842,-0.11879699248120301,0.22255639097744356,-0.02706766917293233,-0.16541353383458643,-0.016541353383458645,-0.19999999999999998,-0.22406015037593985,0.010526315789473682,-0.09924812030075188,-0.40751879699248117,-0.05413533834586466,0.19097744360902258,-0.1533834586466165,0.07368421052631578,0.022556390977443608,0.27669172932330827,0.08571428571428572,-0.2601503759398496,0.5954887218045113,-0.021052631578947364,-0.03458646616541353,-0.009022556390977442,0.30075187969924805,0.14586466165413534,0.26315789473684204,-0.4631578947368421,0.4090225563909774,-0.012030075187969924,0.5864661654135337
5_27,0.06165413533834586,0.04962406015037594,-0.03609022556390977,0.24511278195488717,0.10827067669172932,0.21954887218045113,0.05864661654135337,0.5172932330827067,0.016541353383458645,0.5654135338345864,-0.18496240601503755,-0.06766917293233082,-0.3684210526315789,-0.17293233082706763,-0.24661654135338343,-0.11879699248120301,-0.06766917293233082,-0.10526315789473684,0.3578947368421052,-0.2646616541353383,-0.2045112781954887,0.5548872180451127,-0.015037593984962403,0.23609022556390977,0.10977443609022557,0.2150375939849624,0.19248120300751878,0.21804511278195485,-0.2526315789473684,-0.37293233082706767
5_28,0.08721804511278194,-0.09323308270676692,-0.06616541353383458,-0.34285714285714286,-0.013533834586466165,-0.11879699248120301,-0.10225563909774435,0.14285714285714285,-0.0706766917293233,0.1744360902255639,-0.16992481203007515,-0.09473684210526315,0.23759398496240602,-0.009022556390977442,0.030075187969924807,0.07669172932330826,-0.08571428571428572,0.08571428571428572,-0.13533834586466165,0.35037593984962395,-0.39999999999999997,-0.07669172932330826,0.16691729323308271,0.18345864661654135,0.08571428571428572,0.512781954887218,-0.33684210526315783,-0.030075187969924807,0.21654135338345865,-0.021052631578947364
5_29,0.24812030075187969,-0.1639097744360902,0.2045112781954887,0.26766917293233083,-0.04210526315789473,-0.16240601503759397,0.437593984962406,-0.06466165413533834,-0.13082706766917293,-0.10827067669172932,0.07669172932330826,0.009022556390977442,-0.04962406015037594,0.35037593984962395,-0.20601503759398496,-0.42105263157894735,-0.12030075187969923,-0.024060150375939848,-0.24511278195488717,-0.09323308270676692,0.11729323308270674,0.3443609022556391,0.24661654135338343,-0.25112781954887214,-0.1639097744360902,-0.12180451127819547,-0.17744360902255638,-0.21954887218045113,-0.4796992481203006,-0.18045112781954886
