,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,2_18,2_19,2_20,2_21,2_22,2_23,2_24,2_25,2_26,2_27,2_28,2_29
3_10,0.009022556390977442,0.13082706766917293,0.13082706766917293,0.15939849624060148,-0.312781954887218,-0.11127819548872178,-0.12030075187969923,-0.11729323308270674,-0.10375939849624059,-0.19849624060150375,-0.2902255639097744,-0.5112781954887218,-0.12781954887218044,-0.04962406015037594,-0.22255639097744356,0.09774436090225563,0.306766917293233,-0.23308270676691725,0.4541353383458646,0.05413533834586466,0.5007518796992482,-0.013533834586466165,-0.41654135338345866,0.07669172932330826,-0.21353383458646616,-0.02857142857142857,-0.2421052631578947,-0.13834586466165413,-0.33684210526315783,-0.03157894736842105
3_11,-0.14736842105263157,0.27669172932330827,-0.03308270676691729,-0.048120300751879695,0.009022556390977442,0.38646616541353385,-0.27518796992481204,0.11578947368421053,0.13533834586466165,-0.016541353383458645,0.07969924812030074,-0.15789473684210525,-0.38947368421052625,0.007518796992481202,-0.13233082706766916,-0.12330827067669171,-0.07368421052631578,-0.5203007518796992,-0.12180451127819547,-0.14887218045112782,-0.12030075187969923,-0.10526315789473684,0.09172932330827067,-0.2796992481203007,0.09774436090225563,0.30225563909774433,0.10375939849624059,-0.49022556390977434,0.2270676691729323,0.19248120300751878
3_12,0.1969924812030075,-0.1969924812030075,-0.04060150375939849,-0.3714285714285714,-0.34736842105263155,0.17593984962406017,0.09473684210526315,0.02706766917293233,-0.4060150375939849,-0.156390977443609,0.21353383458646616,0.29774436090225564,0.013533834586466165,-0.2556390977443609,-0.08120300751879699,-0.1413533834586466,-0.0015037593984962405,0.10075187969924812,-0.18045112781954886,-0.06466165413533834,0.38947368421052625,-0.024060150375939848,-0.11428571428571428,-0.03609022556390977,0.06917293233082707,-0.16842105263157892,0.19548872180451127,0.3714285714285714,0.13834586466165413,0.18045112781954886
3_13,-0.30977443609022554,0.1413533834586466,-0.23458646616541348,0.10225563909774435,-0.19999999999999998,0.20150375939849624,0.2120300751879699,-0.12932330827067667,0.17744360902255638,0.7428571428571428,-0.26315789473684204,-0.2601503759398496,-0.06165413533834586,-0.13834586466165413,-0.15037593984962402,0.003007518796992481,0.1969924812030075,0.23759398496240602,0.25864661654135335,-0.10827067669172932,-0.10225563909774435,-0.18796992481203004,0.4812030075187969,0.47067669172932325,0.11278195488721804,0.29172932330827067,-0.24060150375939846,0.018045112781954885,-0.07368421052631578,-0.33233082706766914
3_14,0.08421052631578946,0.28721804511278193,0.04661654135338346,0.33082706766917286,-0.003007518796992481,0.07669172932330826,-0.20751879699248119,0.30225563909774433,0.24962406015037594,0.14586466165413534,-0.022556390977443608,-0.28120300751879695,0.19849624060150375,-0.03308270676691729,0.09022556390977443,0.04060150375939849,-0.20601503759398496,-0.3218045112781954,0.16240601503759397,0.1894736842105263,-0.06616541353383458,-0.10977443609022557,-0.5353383458646617,0.4812030075187969,-0.26917293233082706,0.3233082706766917,-0.03308270676691729,-0.010526315789473682,-0.20150375939849624,0.24360902255639094
3_15,0.05864661654135337,-0.49624060150375937,-0.2992481203007519,-0.09323308270676692,0.051127819548872175,-0.10526315789473684,0.21353383458646616,-0.2706766917293233,-0.012030075187969924,0.26315789473684204,-0.08721804511278194,-0.010526315789473682,0.13684210526315788,0.07969924812030074,0.4676691729323308,-0.037593984962406006,-0.17293233082706763,0.09022556390977443,0.015037593984962403,0.2781954887218045,-0.012030075187969924,-0.2045112781954887,0.018045112781954885,0.30526315789473685,-0.5157894736842105,-0.03308270676691729,-0.060150375939849614,0.13834586466165413,0.03458646616541353,-0.2270676691729323
3_16,-0.13082706766917293,0.10225563909774435,-0.09774436090225563,0.27368421052631575,0.06917293233082707,0.312781954887218,0.06616541353383458,-0.3413533834586466,0.11278195488721804,0.47518796992481205,-0.08721804511278194,-0.08421052631578946,-0.16541353383458643,0.19248120300751878,-0.13834586466165413,-0.06165413533834586,0.09924812030075188,-0.12180451127819547,0.024060150375939848,0.4360902255639097,-0.5458646616541353,0.22255639097744356,0.5789473684210527,0.007518796992481202,-0.4646616541353384,-0.21353383458646616,-0.08421052631578946,0.02706766917293233,0.04060150375939849,-0.1894736842105263
3_17,0.2646616541353383,0.3278195488721804,-0.03909774436090225,0.2902255639097744,0.004511278195488721,0.03458646616541353,0.13082706766917293,0.26616541353383455,-0.10225563909774435,-0.025563909774436087,0.12330827067669171,0.003007518796992481,-0.04210526315789473,-0.625563909774436,-0.18646616541353384,-0.09924812030075188,0.3669172932330827,0.045112781954887216,-0.43458646616541347,-0.3203007518796992,0.29473684210526313,-0.28421052631578947,0.12180451127819547,0.08721804511278194,-0.1969924812030075,-0.09473684210526315,-0.12330827067669171,-0.1413533834586466,-0.07368421052631578,0.09172932330827067
3_18,-0.20150375939849624,0.1518796992481203,0.1533834586466165,-0.1639097744360902,-0.41804511278195483,0.12180451127819547,-0.09624060150375939,0.05413533834586466,-0.6120300751879698,-0.06766917293233082,-0.013533834586466165,-0.29323308270676685,-0.13984962406015036,0.33383458646616543,0.015037593984962403,0.33383458646616543,0.18496240601503755,0.15037593984962402,-0.1413533834586466,0.31879699248120297,0.14285714285714285,-0.3293233082706767,0.09774436090225563,0.20902255639097742,0.07969924812030074,-0.022556390977443608,0.05864661654135337,-0.08721804511278194,0.28421052631578947,-0.15789473684210525
3_19,0.1533834586466165,-0.24661654135338343,-0.17593984962406017,0.030075187969924807,0.07518796992481201,-0.17744360902255638,0.13233082706766916,-0.051127819548872175,-0.05263157894736842,-0.31879699248120297,-0.013533834586466165,-0.24661654135338343,-0.23759398496240602,-0.5142857142857143,-0.012030075187969924,-0.04060150375939849,0.04060150375939849,-0.030075187969924807,0.193984962406015,0.11578947368421053,0.4586466165413533,-0.11729323308270674,0.20751879699248119,-0.045112781954887216,-0.40751879699248117,-0.07669172932330826,-0.018045112781954885,-0.10676691729323308,-0.1744360902255639,-0.4330827067669173
3_20,-0.3969924812030075,-0.31879699248120297,0.12481203007518797,-0.4090225563909774,0.02706766917293233,0.03458646616541353,-0.03308270676691729,-0.20601503759398496,-0.08270676691729321,-0.006015037593984962,-0.05263157894736842,-0.20601503759398496,-0.15488721804511277,-0.051127819548872175,0.14586466165413534,0.15488721804511277,-0.15939849624060148,-0.05864661654135337,0.19849624060150375,0.15037593984962402,0.2421052631578947,-0.13082706766917293,0.29774436090225564,-0.05563909774436089,0.08721804511278194,0.35639097744360904,-0.3203007518796992,-0.015037593984962403,0.12932330827067667,-0.20300751879699244
3_21,-0.006015037593984962,-0.07669172932330826,-0.15037593984962402,-0.16842105263157892,0.02857142857142857,0.28872180451127816,-0.2857142857142857,-0.22857142857142856,-0.006015037593984962,0.06165413533834586,0.21954887218045113,-0.3578947368421052,-0.1518796992481203,0.18796992481203004,0.09323308270676692,-0.03308270676691729,0.3443609022556391,-0.1518796992481203,-0.1639097744360902,0.22255639097744356,-0.06466165413533834,-0.006015037593984962,0.44360902255639095,-0.048120300751879695,-0.5909774436090225,-0.22406015037593985,-0.060150375939849614,-0.19849624060150375,-0.33684210526315783,-0.012030075187969924
3_22,-0.024060150375939848,0.18646616541353384,0.21804511278195485,0.18045112781954886,0.14887218045112782,0.1413533834586466,-0.24962406015037594,0.14285714285714285,-0.13533834586466165,-0.34285714285714286,0.18345864661654135,0.19248120300751878,-0.34736842105263155,-0.14586466165413534,0.27368421052631575,0.0631578947368421,-0.5172932330827067,-0.3293233082706767,-0.14436090225563908,0.2270676691729323,-0.26165413533834586,-0.1744360902255639,-0.19097744360902258,-0.2120300751879699,-0.193984962406015,0.2992481203007519,-0.13233082706766916,-0.28872180451127816,-0.1609022556390977,-0.30526315789473685
3_23,-0.048120300751879695,-0.051127819548872175,-0.16691729323308271,0.3609022556390977,-0.16842105263157892,0.12481203007518797,0.24360902255639094,-0.1744360902255639,0.09624060150375939,0.06165413533834586,0.19097744360902258,0.18646616541353384,-0.007518796992481202,-0.12330827067669171,0.4090225563909774,0.2300751879699248,0.05714285714285714,-0.30977443609022554,-0.306766917293233,0.3578947368421052,-0.393984962406015,0.21052631578947367,-0.07669172932330826,-0.4781954887218045,-0.14736842105263157,-0.12180451127819547,-0.10676691729323308,-0.05864661654135337,-0.0706766917293233,-0.44360902255639095
3_24,0.34586466165413526,-0.03458646616541353,-0.32631578947368417,-0.12030075187969923,-0.26165413533834586,0.05864661654135337,0.512781954887218,-0.10676691729323308,0.060150375939849614,-0.08721804511278194,0.41804511278195483,-0.13233082706766916,0.12030075187969923,-0.3714285714285714,-0.05563909774436089,0.34736842105263155,0.021052631578947364,-0.0631578947368421,0.10977443609022557,-0.06917293233082707,0.39097744360902253,-0.23157894736842105,0.08721804511278194,0.05563909774436089,0.22857142857142856,-0.12180451127819547,0.26917293233082706,0.4300751879699248,0.18796992481203004,-0.13233082706766916
3_25,0.07518796992481201,-0.18345864661654135,-0.04661654135338346,-0.045112781954887216,0.16240601503759397,-0.4030075187969925,-0.12030075187969923,0.05714285714285714,-0.13233082706766916,0.007518796992481202,0.18496240601503755,0.04962406015037594,-0.17293233082706763,-0.3578947368421052,0.15789473684210525,0.0781954887218045,0.39097744360902253,0.3413533834586466,-0.16240601503759397,-0.13984962406015036,0.4451127819548871,-0.27669172932330827,0.20300751879699244,0.11127819548872178,0.0706766917293233,0.10977443609022557,-0.09473684210526315,0.05563909774436089,-0.3654135338345864,-0.021052631578947364
3_26,0.18345864661654135,-0.12781954887218044,0.05563909774436089,-0.22406015037593985,0.23458646616541348,-0.33533834586466166,-0.22255639097744356,-0.06917293233082707,-0.35037593984962395,-0.3383458646616541,0.04210526315789473,0.12932330827067667,-0.35939849624060144,0.3398496240601503,-0.12330827067669171,-0.23308270676691725,-0.17142857142857143,-0.12330827067669171,-0.38496240601503756,0.019548872180451125,-0.29774436090225564,0.42556390977443603,-0.10075187969924812,-0.34285714285714286,-0.07218045112781954,0.19849624060150375,0.17142857142857143,-0.19849624060150375,0.07518796992481201,-0.012030075187969924
3_27,-0.41804511278195483,-0.18345864661654135,0.4360902255639097,-0.024060150375939848,0.23609022556390977,-0.03157894736842105,-0.09473684210526315,-0.19548872180451127,0.14436090225563908,-0.20601503759398496,-0.33684210526315783,0.15939849624060148,0.10827067669172932,0.02857142857142857,0.14436090225563908,-0.04210526315789473,-0.1639097744360902,0.19849624060150375,0.11578947368421053,-0.3203007518796992,-0.016541353383458645,-0.08421052631578946,-0.11879699248120301,-0.20300751879699244,-0.14887218045112782,-0.07669172932330826,-0.5834586466165413,-0.26165413533834586,-0.010526315789473682,-0.19248120300751878
3_28,0.09774436090225563,0.3924812030075188,0.2120300751879699,0.7548872180451127,0.24060150375939846,-0.12932330827067667,0.10977443609022557,-0.12481203007518797,0.037593984962406006,0.003007518796992481,-0.09624060150375939,0.19849624060150375,-0.2556390977443609,-0.021052631578947364,-0.14285714285714285,0.17593984962406017,0.14285714285714285,-0.17593984962406017,0.03157894736842105,0.28421052631578947,-0.21353383458646616,-0.04060150375939849,0.11879699248120301,-0.2601503759398496,-0.13834586466165413,-0.3984962406015037,-0.05563909774436089,-0.0631578947368421,0.13533834586466165,0.021052631578947364
3_29,0.07218045112781954,0.28872180451127816,0.33684210526315783,-0.2827067669172932,-0.045112781954887216,0.22556390977443608,-0.016541353383458645,0.4015037593984962,-0.4781954887218045,-0.2601503759398496,-0.03609022556390977,-0.051127819548872175,0.21954887218045113,-0.18045112781954886,-0.4060150375939849,-0.2827067669172932,-0.41052631578947363,0.11578947368421053,-0.19248120300751878,0.14887218045112782,0.06466165413533834,0.3744360902255639,0.04962406015037594,0.3218045112781954,-0.26616541353383455,0.02706766917293233,-0.2646616541353383,0.1819548872180451,-0.14736842105263157,0.15488721804511277
